DefendantId,drug_count,drug_type,policing_category
458d128e5d7ba9b05c755cc3,2,Possession,Ultra-Policed
458fabffbf53a2d670bc9020,1,Possession,Normally Policed
4590e243c32c84b57b8a7d7e,1,Possession,Normally Policed
459f1dd65230efc8649ac440,1,Possession,Normally Policed
45a2a9f35b5c44b33a302c4d,4,Distribution,Normally Policed
45abf6c8a72ca81f1f8c0fdb,2,Distribution,Normally Policed
45b234bc226e30285afd2b2e,2,Distribution,Normally Policed
45b83a55d738e70f5561e876,3,Distribution,Normally Policed
45b9ae8cea2a69d8a8c04213,2,Distribution,Highly Policed
45bcbb7c519421ffea7286d1,2,Possession,Normally Policed
45c331ddf7cf37e41378471b,1,Possession,Highly Policed
45cfc8d28054e1a4acbdca53,1,Possession,Normally Policed
45cff9da72a3d6123dffdb96,2,Possession,Normally Policed
45d577b1850f4e205aa9ba13,1,Distribution,Normally Policed
45d694865a11e86a6c6d6cce,2,Possession,Normally Policed
45d97ae41464e0b4790df115,3,Possession,Normally Policed
45dbcab3b24127254c93c89d,1,Distribution,Highly Policed
45dc48a2cb2bc97a14923ce1,1,Possession,Normally Policed
45dcbd3977d14bd6d705b539,1,Possession,Ultra-Policed
45eb3d53893bfb7bdf418120,6,Distribution,Normally Policed
45ec4915cec71e3e0fe2210a,7,Distribution,Highly Policed
45f1707c9172af8fc1ac54ff,2,Distribution,Normally Policed
45f67deda3307fcc073a0927,12,Distribution,Normally Policed
45fbbe0aca48a2abfcea9826,1,Distribution,Ultra-Policed
45fd283c0a506bed284e78a2,1,Distribution,Ultra-Policed
46039ff868a3b49753f16544,1,Possession,Normally Policed
46045de7025a80a1d537046e,3,Distribution,Normally Policed
4604d040c51faf9bbc4e298e,5,Possession,Highly Policed
460968a43feea43f9f21de18,5,Distribution,Highly Policed
460adc7f4bf6b26eeabe1b5b,1,Possession,Normally Policed
460c9ec65be29a20f11a9761,1,Possession,Highly Policed
4616b55fe88ba01aa92f497a,1,Possession,Normally Policed
46185f5c6ceebbb245678f47,2,Distribution,Normally Policed
461a6bf49550530aaad0e03d,4,Distribution,Normally Policed
461adc4225c69891bddb1805,1,Possession,Highly Policed
46266ed09d4f3d207943837e,4,Distribution,Ultra-Policed
4629f7fafc7fa68570e525d6,1,Distribution,Normally Policed
462a8493f6d981662cfaef36,10,Distribution,Highly Policed
4630b6a642d4bff7150fd0ac,1,Distribution,Normally Policed
46314ded9fa958abecf80e86,1,Possession,Highly Policed
4632039033d0fa57110d663c,8,Distribution,Highly Policed
4635a36866106c0e0e4bede1,6,Distribution,Normally Policed
4635fe55bda9e11df357f871,2,Possession,Normally Policed
463670ce48e16ca66ea5be82,4,Possession,Highly Policed
463977d3990b732a0180122c,1,Possession,Highly Policed
463e31d566e2fea9d3673773,2,Distribution,Normally Policed
464171420ccd0af1c107de59,1,Possession,Normally Policed
4644a3e86bf5e2ebafc010a4,1,Possession,Normally Policed
464f51217cd0d609fd7a5bd8,6,Possession,Highly Policed
464f94fefb19abb5fae76ee5,1,Possession,Normally Policed
46529fa666106fde0578afe1,2,Possession,Highly Policed
4655f92a5edcea8d0c3159c2,3,Distribution,Normally Policed
465ed35237903334aded3947,9,Possession,Normally Policed
46679bd6632e2e101744dffc,1,Distribution,Normally Policed
4668ed45b73efa1ed42f7c14,2,Distribution,Highly Policed
466f79fda57fa427251ebdef,1,Possession,Normally Policed
4670df5a23aa063a4961c7ed,3,Distribution,Normally Policed
4674397aa73e2b7053b68426,4,Distribution,Normally Policed
467561d9d44df74dcc386648,6,Distribution,Normally Policed
467ae08ce8c2d75675523a00,1,Possession,Normally Policed
467fd22c0f5591f9c9798449,1,Possession,Normally Policed
46835a94a636521051a5cf31,1,Possession,Normally Policed
4683b112043e7f01bbd92726,2,Distribution,Highly Policed
468948cd80705475c8d2ac9f,1,Distribution,Highly Policed
46952e9a17901ccd2c9e2ecb,3,Possession,Normally Policed
4695741ed78fab1461b6a3dc,5,Distribution,Normally Policed
46967aab666ae39210e56f72,1,Possession,Highly Policed
46974b47db52945fb243982e,2,Distribution,Normally Policed
469967e593a14497ab87380a,1,Possession,Highly Policed
469c5b92f0c497301056a81e,1,Distribution,Ultra-Policed
46a324713c3134a2fcd85cbc,2,Distribution,Normally Policed
46a4a0f45308ff7ac056a14b,2,Distribution,Normally Policed
46a8ea85c55ec6eb14a88a5b,1,Possession,Normally Policed
46b254fc116f9b448591fb28,1,Distribution,Normally Policed
46b2eb127400733edb9ce4e0,6,Distribution,Normally Policed
46b33b9b1c33d867290bb0e6,2,Distribution,Normally Policed
46b39de7a4614c6bc14502cf,1,Possession,Ultra-Policed
46b7c0eb6368c0947398b6b4,2,Distribution,Ultra-Policed
46b9001d7b6fd1bfe6d93014,11,Distribution,Highly Policed
46ba9348304e443949cd32a9,3,Distribution,Normally Policed
46bd8d0fa98198b419d6885f,7,Distribution,Normally Policed
46c1bb24ebb59f02004ec4df,1,Possession,Normally Policed
46c45e9fa9c9e5844dca5aa8,1,Possession,Normally Policed
46c9201421f0e031c123ef19,1,Possession,Normally Policed
46d10e43abaaedf52eaed49e,1,Possession,Highly Policed
46d681086ea227e1b64dd371,4,Possession,Normally Policed
46d7dfff42b26c8500069de2,6,Possession,Normally Policed
46dae0af04b46d9974ca4ba2,1,Distribution,Normally Policed
46de96f8592418253e595b2b,2,Possession,Normally Policed
46df242669287b131b1f2998,2,Distribution,Normally Policed
46df7170076548bbf5be47a5,2,Distribution,Ultra-Policed
46e12a42fe4d64f4c3aaf0dc,8,Distribution,Ultra-Policed
46e330556e0f2ea5a65c78c5,1,Distribution,Normally Policed
46e6905b005274ad3319a39a,1,Possession,Highly Policed
46ea6b0cc5c15a672d034203,1,Possession,Normally Policed
46f0e57d4af83f29e8e43b37,1,Distribution,Normally Policed
46f8758ccac0f704280b337f,6,Distribution,Normally Policed
46fa79ba095c282c8a3ff3dc,4,Possession,Highly Policed
4702d90dd2678f15d8f85faf,1,Distribution,Normally Policed
4703b2d99e01dbda0f7a1244,1,Distribution,Normally Policed
470536a6addb3a39f52329b4,2,Distribution,Normally Policed
470621cb668ab1db18897d51,6,Distribution,Highly Policed
470682b5ff49c0c781a3f7c9,1,Possession,Normally Policed
470939c0318f31fb0b4151b6,1,Possession,Normally Policed
470d7bddf09b5d8c84b5bddf,2,Distribution,Normally Policed
4711815323509d972b77f1a8,1,Distribution,Normally Policed
4711eb0c16e4f49c2748cfa9,4,Distribution,Normally Policed
471ac032e9521a236b8d5745,1,Possession,Normally Policed
4721cd597b306346013d0ca3,2,Distribution,Highly Policed
472356b6f89995e59d409b9a,1,Possession,Normally Policed
4727b77154a1056e43b622f0,1,Distribution,Normally Policed
472a3b7a8c0164c22a85ab2d,1,Distribution,Normally Policed
472c638888cf2696b2f3955f,1,Possession,Normally Policed
472d9b061dc571944775f5df,6,Possession,Normally Policed
4730502dafa9e7ac51b82151,1,Possession,Ultra-Policed
4735a863404991a393c41fd4,1,Possession,Normally Policed
4739475c448111c1dc34a56e,6,Possession,Normally Policed
473f9ffdea2dbd0bdfd1a436,1,Possession,Normally Policed
474ec24c5c6407b118bd599b,1,Distribution,Ultra-Policed
47502b59555de5ac9c399fc0,8,Distribution,Highly Policed
475505fabf89b5c2ac0083ce,1,Distribution,Highly Policed
47616dfcd4056415b0cdd3a5,1,Possession,Normally Policed
476438df3aa310166fc7d541,6,Distribution,Ultra-Policed
476a540d46eba985dca05a7c,1,Distribution,Normally Policed
476cd3c345e54bd4de4da405,4,Distribution,Highly Policed
47785a7ae1d4af8ded970e98,4,Distribution,Normally Policed
477bf0a311a454292ca76b44,1,Possession,Normally Policed
477ed769968f2dfc51a54f94,3,Possession,Normally Policed
4787a47cba3534af5d0c4c13,2,Distribution,Normally Policed
478aaafe35f5d8963e631c0b,10,Distribution,Normally Policed
47ae32eb0a3811e3e16357bf,1,Distribution,Normally Policed
47b2e9393e2a14cbbf04c721,2,Distribution,Highly Policed
47ba6657c63970a4354dbd9d,1,Distribution,Normally Policed
47bd4c952353dfcb46ffd963,3,Distribution,Normally Policed
47be78f38184f4b242ef622d,1,Possession,Ultra-Policed
47c45ec5d8d49a9faa90367f,4,Distribution,Normally Policed
47cf1608ac2f846184f42c7b,5,Distribution,Ultra-Policed
47d0eabbc2331c064585ebc9,3,Possession,Normally Policed
47d190d0c176eca9d005478d,3,Distribution,Normally Policed
47d8f2497ca7dc3fc6c9dbfb,3,Possession,Normally Policed
47d9f2a84420880abc478a27,1,Distribution,Ultra-Policed
47debf701eee386e34977f0d,4,Possession,Normally Policed
47e0adf6182a82494d12c0ff,1,Possession,Normally Policed
47e5d227d83a1f339df001b4,1,Possession,Normally Policed
47e8acfe4a0a353137190a04,1,Possession,Normally Policed
47f0bd715628b0187b0da11b,3,Possession,Normally Policed
47f2e74a47f412df792db9e4,1,Possession,Normally Policed
47f4b3777e16e755f227ab1d,4,Distribution,Normally Policed
47f9fef040b481c54d348500,1,Distribution,Normally Policed
47fa32486bf91d7a341299a8,1,Distribution,Highly Policed
47fbee2f6802c1e5d912f51a,1,Possession,Normally Policed
47fddda0d83b3d974fb859bb,2,Possession,Normally Policed
47fe46500a64b6c127430cca,3,Possession,Highly Policed
480182d6d1fea94e1b371d7a,2,Distribution,Normally Policed
480494c27c3cab85140db35f,1,Distribution,Normally Policed
4808d86bc444aeeb54833c1e,1,Possession,Highly Policed
480a08f15c92ff233d1bf45c,1,Distribution,Normally Policed
480aabc1478e758092aa6b6b,1,Distribution,Normally Policed
4810edbefdf31c439741a801,2,Distribution,Normally Policed
481b9325af85a5cdb5095cbd,1,Possession,Normally Policed
481e9a9d4099a179ea3d3047,1,Distribution,Normally Policed
4821fdbeb439c3d1e010cc8d,2,Distribution,Highly Policed
48231b2768acf994c3c00c69,1,Possession,Normally Policed
4823373d4f6ea869ffe51009,20,Distribution,Highly Policed
482511f8dbe44500497e11d4,2,Distribution,Highly Policed
4825f7d8136afa919ac785d9,6,Distribution,Highly Policed
48268e769ec95d378e0230ad,2,Possession,Normally Policed
4826a90f2c2f04a2517daabb,1,Distribution,Highly Policed
48270615c69a5c3427cd0182,4,Distribution,Normally Policed
4827ae1ba9767ad528385bae,1,Possession,Normally Policed
482f7904605e8843509abae2,1,Distribution,Normally Policed
4831d9017d3cc8831e20b450,1,Distribution,Normally Policed
48330317558584df0b06b661,1,Possession,Normally Policed
48345058d69acbbe1ebc40ee,3,Possession,Normally Policed
483474d1b9e30b63c89e2a54,1,Distribution,Normally Policed
4839000b551ea534b206525b,2,Distribution,Normally Policed
483e71e9943c0b40ca814e1d,1,Distribution,Highly Policed
48432a0ca43f25d0629dcf82,2,Possession,Highly Policed
484923218d6e10ec6fe1af16,5,Distribution,Highly Policed
484ce44f5da0ca622061ece8,1,Possession,Ultra-Policed
484d98d3497ba702a59fa495,1,Possession,Ultra-Policed
484ddc41fcc98d8edca61802,3,Distribution,Normally Policed
48524e022a7221e94e649666,2,Distribution,Normally Policed
4855031820d4a718bf76bdea,4,Distribution,Ultra-Policed
48559f47d11418c8a7fa27ef,8,Distribution,Normally Policed
4855db7aacb0a4ba9c44e93f,1,Possession,Normally Policed
485c5c926254d61b9172f443,1,Possession,Ultra-Policed
486a1d331956f56c92c0f89d,1,Possession,Highly Policed
486e4dd7de42d4b60b1565c3,1,Possession,Highly Policed
48738442141c1d1344504f70,1,Possession,Normally Policed
487441dc48c9fa6e182590f2,2,Distribution,Normally Policed
487c19dc1ce62698fbb7aaaa,1,Possession,Normally Policed
48851fcdfabdca7a2f69d13b,1,Possession,Normally Policed
4885b7df1a8e9acd14af5c40,2,Possession,Normally Policed
4888ba9fa6366a9d4a16da25,1,Distribution,Highly Policed
488f993345cb61b65ec0a131,2,Possession,Normally Policed
488fe88f816c5520bd31f2d4,1,Possession,Normally Policed
489010492266ce77de58969d,3,Distribution,Normally Policed
4890d0dc916ae14776b1cf5c,4,Possession,Normally Policed
48964988350f738696dd0843,1,Possession,Normally Policed
489f8a39f9c84de5167453a2,2,Possession,Highly Policed
489fe3af8c91e98c0dae59e4,1,Possession,Highly Policed
48a14595bc1dfed827bb23e1,1,Possession,Normally Policed
48ae17915cc7b72efd1151da,1,Possession,Normally Policed
48af96300adeefaef4813888,3,Distribution,Normally Policed
48b40c10accb91793869d9ec,4,Distribution,Normally Policed
48bc0dde593782d865ee2a66,1,Distribution,Normally Policed
48c90152a040e4ed65577aaa,1,Distribution,Ultra-Policed
48c992283e165ccb1b07fe40,1,Distribution,Normally Policed
48cad090570716c73436ad3e,1,Possession,Normally Policed
48d44aaa3b3eebf9ffdfd39f,1,Distribution,Highly Policed
48d558a2de7f245a1575fd9b,4,Possession,Normally Policed
48d59ab4c620a450bf2561d1,2,Possession,Normally Policed
48da31a011f2e7b6973c7c7b,1,Possession,Normally Policed
48ddc1d93772d8fddbdc11de,1,Distribution,Highly Policed
48e73d69e9c9090ce827e765,1,Possession,Normally Policed
48eb951c36f71b4e989ece06,1,Distribution,Normally Policed
48ece2813e9ab95d47b065d2,9,Possession,Highly Policed
48f09128357e766219ba0281,1,Possession,Normally Policed
48f1f87373ec974ed742088f,2,Possession,Normally Policed
48f40653c5819a7db9bdfee5,1,Possession,Highly Policed
48f82443e5a4dfb7bf905788,3,Distribution,Normally Policed
48fd0ffb4a5a9d99d4225b53,4,Distribution,Normally Policed
48fe0a1e9d8f3152e5571651,1,Possession,Normally Policed
4903ff4a5f64f2c47d461c72,1,Possession,Normally Policed
4905d38c28e044257eebab9f,3,Distribution,Normally Policed
4905fc21dd885f6c3f0da781,1,Distribution,Normally Policed
49084404eb2b4431e64fe13f,1,Distribution,Normally Policed
4909d8de8fe04d87698532ff,2,Possession,Normally Policed
4909e72bc36d43b1c7fe0dd3,14,Distribution,Normally Policed
49101b586cd6a440e7fddca7,1,Distribution,Normally Policed
491103589e83c84b195bc012,1,Distribution,Normally Policed
4914090f969412f557208d82,1,Distribution,Highly Policed
4915226bad547d1e55476362,1,Distribution,Normally Policed
4917c878f06a9d3d2930ca7e,5,Possession,Normally Policed
491bc5353bd486617d031140,2,Distribution,Normally Policed
4927224360899c1146f594cb,1,Distribution,Highly Policed
492a6d33d1f0ca4a1c5729c4,1,Distribution,Highly Policed
492f7c10b6874f105473c41d,2,Distribution,Normally Policed
493072c63e23f149e3ad8941,2,Possession,Normally Policed
4930f3f2ed8ca9989d4c389e,1,Possession,Normally Policed
493136a1fd658424439914a7,3,Distribution,Normally Policed
4931d81e88b46889817d465b,5,Distribution,Highly Policed
4938019cdaad5c2134046ee8,1,Distribution,Normally Policed
493837fd56556b6c549b8a05,1,Possession,Ultra-Policed
493be5bee3a290ee89ac2568,1,Possession,Normally Policed
493c0088af75c00584cec727,1,Distribution,Normally Policed
493f987009e0deea2450d621,4,Distribution,Ultra-Policed
494c9df608ede69d922e44ce,2,Distribution,Normally Policed
495142502159cdfba3154343,15,Distribution,Highly Policed
495142d97ad8fa5141d9c131,1,Possession,Normally Policed
49528b1f938f5422f3744d84,2,Distribution,Ultra-Policed
4953187e00ef4b6df0d19f71,1,Possession,Normally Policed
49551c013f5d44b2f557c5c3,1,Distribution,Normally Policed
495c6e6e6612dab2a706ff60,3,Possession,Highly Policed
4960d9967c243dbf04ff3f32,1,Possession,Highly Policed
496137d5120ee23b4d4f3620,1,Possession,Normally Policed
49637c3a3333f273d8523567,10,Distribution,Ultra-Policed
496c6f45e1c9022e1c981386,1,Distribution,Normally Policed
497179c4d13bd89dd05bd7f2,1,Possession,Normally Policed
49770307b10fc3d91db68425,1,Possession,Ultra-Policed
49771a9a58fd6a0a394c6e21,12,Distribution,Normally Policed
49785bd0be7d0426c689f93a,6,Possession,Normally Policed
497a2da6cc01e6d1e2d73298,1,Possession,Ultra-Policed
497d2c9d5483524fdd4b0669,1,Possession,Normally Policed
49827644d7c16057f3eb2dd0,2,Distribution,Normally Policed
49862cfc3a0b5e6a4b5ea516,18,Distribution,Ultra-Policed
49942feacd067a0414fb661d,2,Distribution,Normally Policed
4995b0d8007089f2c693d3a5,1,Distribution,Highly Policed
499ec3df74081c565cfe75d4,1,Possession,Highly Policed
49a619f50d5ecc8193e171e8,1,Distribution,Normally Policed
49a6d3c451a388d3915118e6,22,Distribution,Normally Policed
49acdf000bdec1b66aac36a7,2,Possession,Normally Policed
49bcee235efa92c8cf723659,3,Distribution,Normally Policed
49bde4e649610bafb94e15e4,1,Distribution,Normally Policed
49bdec853fbf89f4eb535574,3,Distribution,Highly Policed
49c21d37c80224d6f55da400,1,Distribution,Normally Policed
49c4ed5f4989b83b12c7eb0d,4,Possession,Normally Policed
49c50c7579ab1eb704039ab0,2,Possession,Normally Policed
49c59aebfa934704ca8f2ffe,2,Distribution,Normally Policed
49c6061b7f76556c84ed0776,1,Possession,Normally Policed
49c8fbcdccb1abcdfe740883,12,Possession,Highly Policed
49cb1df9029aea12b9ddbf26,1,Possession,Normally Policed
49cc7987eb365bff17853c9b,1,Possession,Normally Policed
49cfdccf552e9ad72cde75a3,4,Possession,Normally Policed
49d1cd6b918c83c12676a274,2,Possession,Normally Policed
49d6eb49d34cb49d838af732,4,Possession,Normally Policed
49d6f17597b161b974054ad5,1,Possession,Normally Policed
49db3142baaa54934667b2b3,1,Distribution,Normally Policed
49dd4b93784c2006e98b9275,1,Distribution,Normally Policed
49de03149be20260cf79a84e,1,Distribution,Normally Policed
49e1315c3d4871e300e89281,1,Distribution,Ultra-Policed
49e2b49465e4472cf8fc2dbe,2,Distribution,Normally Policed
49e54e4a4eff616c5e25d32d,3,Distribution,Normally Policed
49e64c8a309c8ac6ee90b125,3,Distribution,Highly Policed
49e6b1ad49e6435e20dffca5,1,Distribution,Normally Policed
49e82ea1b071e4741e89b0b6,1,Distribution,Normally Policed
49ea0bce4b7cc439890327e2,1,Possession,Normally Policed
49eb41a38fb3bd84c6b982f8,9,Distribution,Normally Policed
49eb586c04333aff26d50a43,1,Distribution,Ultra-Policed
49ed315003b3b16f5649c72b,2,Distribution,Normally Policed
49f0d847c7731d5b4dfc42ef,1,Distribution,Normally Policed
49f31db8a1864bb99806eb37,7,Possession,Normally Policed
49f6d1f91ada9a91a87ffa35,3,Distribution,Highly Policed
49f954e275012a22b0105eaf,1,Distribution,Ultra-Policed
49f96404ab1fadc40f79b910,1,Distribution,Highly Policed
49fe02dcf8ab458554d58487,6,Distribution,Ultra-Policed
4a049ef0d61345d036f7d3c3,1,Distribution,Normally Policed
4a09e839d9146cef3b94e4f2,1,Possession,Normally Policed
4a0f5fe9d7dfeb9c3991516d,1,Possession,Normally Policed
4a0f975c09f2aed155b664cf,1,Possession,Normally Policed
4a146f7999574c1455857277,2,Distribution,Highly Policed
4a193cfa9d115da46459cb9c,1,Possession,Highly Policed
4a1e98cc63a1d8644b66df2e,3,Possession,Normally Policed
4a273bb9c912b0002b562b4d,3,Possession,Normally Policed
4a278e9a25345847a0d63857,1,Possession,Normally Policed
4a279257138deb6a9cfec3b6,5,Distribution,Normally Policed
4a2e3f72b6b98236c67c59f4,1,Distribution,Normally Policed
4a3084a7763a1a29d1da9ad7,2,Possession,Normally Policed
4a31c29350153ff85d9d90d2,1,Distribution,Normally Policed
4a36facf8774cd39bcae369f,1,Possession,Highly Policed
4a3c5279bb9e973ad643fff7,4,Distribution,Normally Policed
4a3d389abb07bf3b7f10d698,7,Possession,Highly Policed
4a3e3bffd9ee7df4dfe3cbbf,1,Distribution,Normally Policed
4a42d131889ebe1b60b1c26c,3,Distribution,Highly Policed
4a437f733d0e0fdd1be9d1b2,1,Possession,Normally Policed
4a46bc087129dbf624c03410,2,Possession,Highly Policed
4a4c6538eb2a49a82d3371e4,2,Distribution,Normally Policed
4a4d5a81276f9f5e297fc678,2,Distribution,Ultra-Policed
4a4ea1e02b03897c72fe521e,1,Distribution,Normally Policed
4a4ed26c802376f892c475b0,5,Possession,Normally Policed
4a51c94417ea9e83ccac0794,1,Possession,Normally Policed
4a5e27f4fe18911f93bc7f43,1,Possession,Normally Policed
4a60b949eb807c55ea8fa4d8,2,Possession,Normally Policed
4a6267971084461f9c65cef0,13,Distribution,Highly Policed
4a64439caaca135c7eef1f9e,1,Distribution,Normally Policed
4a64474a4c4ad8f197035387,2,Possession,Normally Policed
4a65cd9d7e798b1a1e7ab44f,2,Possession,Normally Policed
4a66dbf24cd603aa63cd89ae,1,Distribution,Highly Policed
4a6712dda0fc6d587413cb9a,1,Possession,Normally Policed
4a6865c31b37168359556614,2,Distribution,Normally Policed
4a68ed22faf32e28fa3d0b5b,1,Possession,Normally Policed
4a692754b7f1aa85f7a163c9,1,Distribution,Ultra-Policed
4a6e2df5ebde4e5534d3e5d7,2,Distribution,Normally Policed
4a6e862c8fbf52f6942e5b0d,1,Possession,Normally Policed
4a71d21ea402f2b016fc7e73,1,Possession,Normally Policed
4a7680951eb8b523fa7aae47,1,Possession,Normally Policed
4a798df46e29984714f0fa65,1,Possession,Normally Policed
4a7a7c63c6f23c6d0289ea00,2,Distribution,Normally Policed
4a8201d6a1067822331bdc1a,1,Possession,Normally Policed
